Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
B_no_ratio,0.9327527818093856,0.8540540540540541,0.834663763909047,0.7594973277480861,0.8616352201257862,0.8076923076923077,XGBoost (regularized),22,5,0.6549999999999999,0.9180833333333334
B_no_ratio,0.8400000000000001,0.7989130434782609,0.7656603773584906,0.6838634780589737,0.8113207547169812,0.72,Logistic Regression,23,5,0.61,0.9063362573099415
B_no_ratio,0.8520754716981133,0.7391304347826086,0.7647798742138365,0.6415584415584416,0.7295597484276729,0.8,SVM,23,5,0.9299999999999999,0.9357616959064327
B_no_ratio,0.849559748427673,0.6956521739130435,0.7564779874213836,0.6105820105820106,0.6729559748427673,0.84,Random Forest,23,5,0.845,0.937609649122807
B_no_ratio,0.8060377358490566,0.782608695652174,0.6888050314465409,0.6392156862745098,0.8176100628930818,0.56,Extra Trees,23,5,0.6649999999999999,0.8564561403508772
B_no_ratio,0.8674213836477986,0.7010869565217391,0.7596226415094339,0.6150188306006772,0.6792452830188679,0.84,XGBoost (regularized),23,5,0.83,0.9422894736842105
B_no_ratio,0.8925786163522013,0.8695652173913043,0.8065408805031447,0.761038961038961,0.8930817610062893,0.72,Logistic Regression,24,5,0.42999999999999994,0.8939663742690058
B_no_ratio,0.9119496855345913,0.8478260869565217,0.7939622641509434,0.7351973684210527,0.8679245283018868,0.72,SVM,24,5,0.7449999999999999,0.8932397660818714
B_no_ratio,0.9474213836477988,0.8804347826086957,0.9139622641509434,0.8059443911792905,0.8679245283018868,0.96,Random Forest,24,5,0.7599999999999999,0.892828947368421
B_no_ratio,0.9109433962264151,0.9130434782608695,0.8316981132075472,0.8208373904576436,0.9433962264150944,0.72,Extra Trees,24,5,0.4699999999999999,0.8096359649122806
B_no_ratio,0.9386163522012579,0.8804347826086957,0.8633962264150943,0.7919407894736843,0.8867924528301887,0.84,XGBoost (regularized),24,5,0.5349999999999999,0.9097704678362574
B_no_ratio,0.9444985394352482,0.7391304347826086,0.8481012658227849,0.6704477611940298,0.6962025316455697,1.0,Logistic Regression,25,5,0.6649999999999999,0.8958801169590643
B_no_ratio,0.9272151898734178,0.7771739130434783,0.8381207400194742,0.6961862188393539,0.7531645569620253,0.9230769230769231,SVM,25,5,0.8949999999999999,0.9058114035087719
B_no_ratio,0.9194255111976631,0.875,0.879016553067186,0.7948717948717949,0.8734177215189873,0.8846153846153846,Random Forest,25,5,0.6599999999999999,0.8957280701754385
B_no_ratio,0.862950340798442,0.8206521739130435,0.799172346640701,0.7180403993498955,0.8291139240506329,0.7692307692307693,Extra Trees,25,5,0.74,0.8308581871345029
B_no_ratio,0.9474196689386564,0.9130434782608695,0.8690360272638753,0.8362625139043381,0.930379746835443,0.8076923076923077,XGBoost (regularized),25,5,0.44499999999999995,0.9045584795321636
B_no_ratio,0.8686502177068215,0.8162162162162162,0.8287373004354137,0.7238321039690903,0.8113207547169812,0.8461538461538461,Logistic Regression,26,6,0.58,0.9213640350877192
B_no_ratio,0.8536526366715046,0.7675675675675676,0.7682631833575231,0.666050963435624,0.7672955974842768,0.7692307692307693,SVM,26,6,0.8999999999999999,0.9193640350877192
B_no_ratio,0.8940493468795355,0.7621621621621621,0.7812046444121916,0.6667212577792335,0.7547169811320755,0.8076923076923077,Random Forest,26,6,0.7949999999999999,0.9184122807017545
B_no_ratio,0.8313981615868409,0.5621621621621622,0.6809385582970489,0.5106938775510204,0.5157232704402516,0.8461538461538461,Extra Trees,26,6,0.8799999999999999,0.8561520467836259
B_no_ratio,0.928640541848089,0.8108108108108109,0.8577648766328012,0.7281810167499265,0.7924528301886793,0.9230769230769231,XGBoost (regularized),26,6,0.7799999999999999,0.9288406432748537
B_no_ratio,0.8843734881470731,0.8378378378378378,0.7769714562167392,0.7233851674641147,0.8616352201257862,0.6923076923076923,Logistic Regression,27,6,0.49999999999999994,0.8940906432748538
B_no_ratio,0.880019351717465,0.8054054054054054,0.7902757619738752,0.7019334049409237,0.8113207547169812,0.7692307692307693,SVM,27,6,0.8849999999999999,0.8973479532163744
B_no_ratio,0.9085631349782294,0.8162162162162162,0.8126511852926948,0.7184926602219835,0.8176100628930818,0.8076923076923077,Random Forest,27,6,0.7,0.9199751461988303
B_no_ratio,0.7912433478471214,0.6594594594594595,0.6571117561683599,0.5598731165741475,0.660377358490566,0.6538461538461539,Extra Trees,27,6,0.8099999999999999,0.8546330409356726
B_no_ratio,0.9366231253023706,0.8,0.8353894533139816,0.7126485034213509,0.7861635220125787,0.8846153846153846,XGBoost (regularized),27,6,0.7749999999999999,0.9203040935672515
B_no_ratio,0.8913207547169812,0.8369565217391305,0.8045283018867925,0.7294117647058824,0.8490566037735849,0.76,Logistic Regression,28,6,0.4599999999999999,0.8644853801169591
B_no_ratio,0.9128301886792454,0.8260869565217391,0.8150943396226416,0.7237237237237237,0.8301886792452831,0.8,SVM,28,6,0.835,0.8792397660818713
B_no_ratio,0.9313207547169812,0.8532608695652174,0.8476729559748428,0.7591973244147157,0.8553459119496856,0.84,Random Forest,28,6,0.73,0.8694619883040936
B_no_ratio,0.8606289308176102,0.8967391304347826,0.7716981132075471,0.776341884716269,0.9433962264150944,0.6,Extra Trees,28,6,0.41999999999999993,0.8047441520467835
B_no_ratio,0.9210062893081761,0.8586956521739131,0.800251572327044,0.7478389205144423,0.8805031446540881,0.72,XGBoost (regularized),28,6,0.6,0.8901403508771931
B_no_ratio,0.9152201257861635,0.9239130434782609,0.7537106918238994,0.8036585365853659,0.9874213836477987,0.52,Logistic Regression,29,6,0.09999999999999999,0.8903362573099416
B_no_ratio,0.929308176100629,0.8641304347826086,0.8539622641509435,0.7719045966182377,0.8679245283018868,0.84,SVM,29,6,0.8549999999999999,0.8978932748538012
B_no_ratio,0.9438993710691824,0.8478260869565217,0.8613836477987422,0.7582582582582582,0.8427672955974843,0.88,Random Forest,29,6,0.725,0.9113596491228071
B_no_ratio,0.8835220125786164,0.7554347826086957,0.7910691823899371,0.6613081359676034,0.7421383647798742,0.84,Extra Trees,29,6,0.84,0.8265087719298247
B_no_ratio,0.9308176100628931,0.8369565217391305,0.8213836477987422,0.7353787152444871,0.8427672955974843,0.8,XGBoost (regularized),29,6,0.6749999999999999,0.9265087719298245
B_no_ratio,0.9079844206426485,0.7065217391304348,0.8291139240506329,0.6422295837534207,0.6582278481012658,1.0,Logistic Regression,30,6,0.74,0.9037997076023393
B_no_ratio,0.8889970788704966,0.7336956521739131,0.7806718597857838,0.6474682306940371,0.7151898734177216,0.8461538461538461,SVM,30,6,0.8949999999999999,0.9261769005847953
B_no_ratio,0.9186952288218111,0.7880434782608695,0.828383641674781,0.7016836416545417,0.7721518987341772,0.8846153846153846,Random Forest,30,6,0.6799999999999999,0.9166271929824561
B_no_ratio,0.8033106134371957,0.5652173913043478,0.698636806231743,0.5172504263413354,0.5126582278481012,0.8846153846153846,Extra Trees,30,6,0.9199999999999999,0.8733077485380116
B_no_ratio,0.9296494644595911,0.7880434782608695,0.8444498539435248,0.7064670511719229,0.7658227848101266,0.9230769230769231,XGBoost (regularized),30,6,0.625,0.922172514619883
B_no_ratio,0.8870343492985002,0.8540540540540541,0.834663763909047,0.7594973277480861,0.8616352201257862,0.8076923076923077,Logistic Regression,31,7,0.41999999999999993,0.8961652046783625
B_no_ratio,0.897194000967586,0.8594594594594595,0.8378084179970973,0.7657771717958707,0.8679245283018868,0.8076923076923077,SVM,31,7,0.7949999999999999,0.8946666666666665
B_no_ratio,0.9150943396226415,0.8648648648648649,0.8570391872278664,0.7773123405074871,0.8679245283018868,0.8461538461538461,Random Forest,31,7,0.6699999999999999,0.9019152046783626
B_no_ratio,0.8865505563618772,0.7837837837837838,0.8259554910498307,0.6970193252538486,0.7672955974842768,0.8846153846153846,Extra Trees,31,7,0.72,0.8517690058479532
B_no_ratio,0.9158200290275761,0.8054054054054054,0.8385341074020319,0.7179878048780488,0.7924528301886793,0.8846153846153846,XGBoost (regularized),31,7,0.725,0.924517543859649
