Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
C_no_spx,0.8223899371069182,0.8532608695652174,0.7128301886792453,0.7024258760107817,0.9056603773584906,0.52,Extra Trees,13,3,0.3499999999999999,0.8105906432748536
C_no_spx,0.8337106918238993,0.7934782608695652,0.7288050314465409,0.6648130393096836,0.8176100628930818,0.64,XGBoost (regularized),13,3,0.4749999999999999,0.8364122807017542
C_no_spx,0.8538364779874215,0.5380434782608695,0.6821383647798742,0.49271836787648793,0.48427672955974843,0.88,Logistic Regression,14,3,0.6449999999999999,0.7976491228070175
C_no_spx,0.8817610062893082,0.5978260869565217,0.7167295597484277,0.5384406779661017,0.5534591194968553,0.88,SVM,14,3,0.9099999999999999,0.8121856725146198
C_no_spx,0.8837735849056604,0.6467391304347826,0.7450314465408805,0.5763522369026957,0.610062893081761,0.88,Random Forest,14,3,0.6599999999999999,0.8104093567251462
C_no_spx,0.860125786163522,0.7336956521739131,0.7784905660377358,0.6423215773396279,0.7169811320754716,0.84,Extra Trees,14,3,0.44499999999999995,0.7815438596491229
C_no_spx,0.8749685534591195,0.5760869565217391,0.7378616352201257,0.529319165682802,0.5157232704402516,0.96,XGBoost (regularized),14,3,0.695,0.8173347953216373
C_no_spx,0.75365141187926,0.717391304347826,0.6426484907497565,0.5847222222222221,0.7468354430379747,0.5384615384615384,Logistic Regression,15,3,0.5049999999999999,0.810516081871345
C_no_spx,0.7658227848101266,0.7663043478260869,0.6550632911392404,0.6164994425863991,0.810126582278481,0.5,SVM,15,3,0.815,0.8153464912280702
C_no_spx,0.8149951314508276,0.8097826086956522,0.6643135345666991,0.6467555263013549,0.8670886075949367,0.46153846153846156,Random Forest,15,3,0.5349999999999999,0.8101491228070176
C_no_spx,0.8089094449853943,0.8206521739130435,0.7027750730282376,0.6757622683825493,0.8670886075949367,0.5384615384615384,Extra Trees,15,3,0.42499999999999993,0.7809166666666667
C_no_spx,0.8184031158714703,0.7608695652173914,0.7322297955209347,0.6486111111111111,0.7721518987341772,0.6923076923076923,XGBoost (regularized),15,3,0.565,0.821204678362573
C_no_spx,0.7317368166424769,0.8,0.6906144170295114,0.6547288776796973,0.8427672955974843,0.5384615384615384,Logistic Regression,16,4,0.36999999999999994,0.8044020467836258
C_no_spx,0.8115626511852927,0.8378378378378378,0.6965408805031447,0.6843721565059144,0.8930817610062893,0.5,SVM,16,4,0.74,0.803875730994152
