Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9657861635220125,0.9130434782608695,0.9159748427672956,0.8448239510858107,0.9119496855345912,0.92,Random Forest,19,4,0.6699999999999999,0.956404970760234
A_full,0.8966037735849056,0.7608695652173914,0.7773584905660378,0.6606304493628437,0.7547169811320755,0.8,Extra Trees,19,4,0.7649999999999999,0.8860701754385966
A_full,0.9728301886792453,0.8913043478260869,0.9371069182389937,0.8235858101629914,0.8742138364779874,1.0,XGBoost (regularized),19,4,0.8999999999999999,0.9625994152046784
A_full,0.9425511197663097,0.8804347826086957,0.8821811100292113,0.8015686274509803,0.879746835443038,0.8846153846153846,Logistic Regression,20,4,0.5199999999999999,0.918937134502924
A_full,0.9396299902629016,0.8695652173913043,0.8437195715676729,0.7784467188440698,0.879746835443038,0.8076923076923077,SVM,20,4,0.825,0.9316535087719299
A_full,0.9574001947419668,0.875,0.862950340798442,0.7901522288887788,0.879746835443038,0.8461538461538461,Random Forest,20,4,0.6499999999999999,0.9637514619883041
A_full,0.9330574488802337,0.907608695652174,0.8337390457643622,0.8182979959337786,0.9367088607594937,0.7307692307692307,Extra Trees,20,4,0.61,0.8841520467836258
A_full,0.9578870496592017,0.8967391304347826,0.9077409931840312,0.8266474934298607,0.8924050632911392,0.9230769230769231,XGBoost (regularized),20,4,0.33999999999999997,0.9672134502923976
A_full,0.9436381228834059,0.8972972972972973,0.8759071117561683,0.818261723799183,0.9056603773584906,0.8461538461538461,Logistic Regression,21,5,0.43499999999999994,0.9207280701754387
A_full,0.9579100145137881,0.8054054054054054,0.8707063376874697,0.7273173927284637,0.779874213836478,0.9615384615384616,SVM,21,5,0.9199999999999999,0.9330029239766082
A_full,0.9646831156265119,0.8756756756756757,0.895500725689405,0.7995666305525461,0.8679245283018868,0.9230769230769231,Random Forest,21,5,0.61,0.9601403508771928
A_full,0.9358974358974359,0.7675675675675676,0.8326076439283987,0.6866753318366221,0.7421383647798742,0.9230769230769231,Extra Trees,21,5,0.7749999999999999,0.9106915204678362
A_full,0.9685534591194969,0.8972972972972973,0.9080793420416062,0.8268558199103493,0.8930817610062893,0.9230769230769231,XGBoost (regularized),21,5,0.3,0.9623771929824562
A_full,0.9267053701015965,0.7783783783783784,0.8388969521044993,0.6967091846935103,0.7547169811320755,0.9230769230769231,Logistic Regression,22,5,0.6799999999999999,0.9294824561403509
A_full,0.9296081277213353,0.8702702702702703,0.8601838413159169,0.7837943124269575,0.8742138364779874,0.8461538461538461,SVM,22,5,0.8899999999999999,0.9375745614035088
A_full,0.9654088050314465,0.9135135135135135,0.949685534591195,0.855862874951305,0.89937106918239,1.0,Random Forest,22,5,0.84,0.9586754385964913
A_full,0.8863086598935656,0.7675675675675676,0.8004354136429608,0.6769018317696276,0.7547169811320755,0.8461538461538461,Extra Trees,22,5,0.7949999999999999,0.924051169590643
A_full,0.9646831156265118,0.9081081081081082,0.8821964199322689,0.8331476470900313,0.9182389937106918,0.8461538461538461,XGBoost (regularized),22,5,0.5249999999999999,0.9615701754385965
A_full,0.8754716981132076,0.8152173913043478,0.8256603773584905,0.7180966113914924,0.8113207547169812,0.84,Logistic Regression,23,5,0.5549999999999999,0.9300804093567251
A_full,0.8945911949685534,0.8043478260869565,0.8193710691823899,0.7071618037135279,0.7987421383647799,0.84,SVM,23,5,0.8999999999999999,0.9470380116959065
A_full,0.9270440251572326,0.875,0.8602515723270441,0.7851231276973851,0.8805031446540881,0.84,Random Forest,23,5,0.6449999999999999,0.9675614035087718
A_full,0.8568553459119497,0.7989130434782609,0.7488050314465409,0.6771470574287476,0.8176100628930818,0.68,Extra Trees,23,5,0.705,0.9125
A_full,0.9330817610062895,0.8315217391304348,0.9025157232704403,0.7546350066675269,0.8050314465408805,1.0,XGBoost (regularized),23,5,0.8649999999999999,0.9660979532163744
A_full,0.9355974842767295,0.9021739130434783,0.8422641509433962,0.8104395604395604,0.9245283018867925,0.76,Logistic Regression,24,5,0.42999999999999994,0.9300906432748539
A_full,0.9408805031446541,0.9130434782608695,0.8654088050314466,0.8315018315018314,0.9308176100628931,0.8,SVM,24,5,0.7499999999999999,0.9304663742690058
A_full,0.9647798742138365,0.8586956521739131,0.9013836477987421,0.7801066372494945,0.8427672955974843,0.96,Random Forest,24,5,0.7749999999999999,0.9475921052631578
A_full,0.9454088050314464,0.9239130434782609,0.8548427672955975,0.8432327166504381,0.949685534591195,0.76,Extra Trees,24,5,0.6699999999999999,0.8854473684210526
A_full,0.9516981132075472,0.9130434782608695,0.8822641509433962,0.8362625139043381,0.9245283018867925,0.84,XGBoost (regularized),24,5,0.26499999999999996,0.9490804093567252
